dataset,feature_set,protocol,family,model,fold,test_subject,calibration_percentage,fine_tuning_strategy,uncalibrated_accuracy,calibrated_accuracy,accuracy_improvement,uncalibrated_macro_f1,calibrated_macro_f1,macro_f1_improvement,n_calibration_samples,n_eval_samples,checkpoint_path,status
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,5,105,0.01,classifier_head_only,0.9139784946236559,0.9137395459976105,-0.00023894862604534328,0.9114374385908627,0.9113496820974071,-8.77564934556041e-05,42,4185,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_05_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,5,105,0.01,full_model,0.9139784946236559,0.9070489844683393,-0.0069295101553166205,0.9114374385908627,0.9060409533342489,-0.005396485256613737,42,4185,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_05_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,5,105,0.05,classifier_head_only,0.9128486055776892,0.9145916334661355,0.001743027888446269,0.9103420499870825,0.9130778707590538,0.00273582077197132,211,4016,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_05_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,5,105,0.05,full_model,0.9128486055776892,0.9282868525896414,0.015438247011952178,0.9103420499870825,0.9292973916709704,0.018955341683887905,211,4016,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_05_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,5,105,0.1,classifier_head_only,0.9124605678233438,0.9192954784437434,0.006834910620399537,0.909941764345103,0.9166713722643278,0.006729607919224834,423,3804,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_05_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,5,105,0.1,full_model,0.9124605678233438,0.9476866456361724,0.035226077812828605,0.909941764345103,0.9450873221218963,0.03514555777679329,423,3804,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_05_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,6,106,0.0,none,0.8880866425992779,0.8880866425992779,0.0,0.8171901993311906,0.8171901993311906,0.0,0,3878,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_06_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,6,106,0.01,classifier_head_only,0.888773117999479,0.892940870018234,0.004167752018754967,0.8175409654063001,0.821171275619247,0.003630310212946908,39,3839,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_06_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,6,106,0.01,full_model,0.888773117999479,0.8572544933576453,-0.03151862464183375,0.8175409654063001,0.7736370669465359,-0.04390389845976417,39,3839,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_06_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,6,106,0.05,classifier_head_only,0.8892508143322475,0.9001085776330076,0.010857763300760048,0.8177705644823997,0.8265969075194932,0.00882634303709351,194,3684,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_06_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,6,106,0.05,full_model,0.8892508143322475,0.9584690553745928,0.06921824104234531,0.8177705644823997,0.8760676556533492,0.0582970911709495,194,3684,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_06_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,6,106,0.1,classifier_head_only,0.8914040114613181,0.9097421203438395,0.01833810888252141,0.8206141179158443,0.8357761972702914,0.015162079354447133,388,3490,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_06_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,6,106,0.1,full_model,0.8914040114613181,0.9573065902578797,0.06590257879656158,0.8206141179158443,0.8739126379450181,0.05329852002917379,388,3490,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_06_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,7,107,0.0,none,0.9478935698447893,0.9478935698447893,0.0,0.8589836150933282,0.8589836150933282,0.0,0,3608,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_07_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,7,107,0.01,classifier_head_only,0.9476483762597985,0.9479283314669653,0.00027995520716683764,0.8584808563355507,0.859131352056714,0.0006504957211632689,36,3572,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_07_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,7,107,0.01,full_model,0.9476483762597985,0.9538073908174692,0.006159014557670761,0.8584808563355507,0.8640744684442877,0.0055936121087369894,36,3572,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_07_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,7,107,0.05,classifier_head_only,0.9483663943990666,0.9518669778296382,0.003500583430571691,0.8588302585495325,0.862631330882378,0.0038010723328454343,180,3428,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_07_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,7,107,0.05,full_model,0.9483663943990666,0.9649941656942824,0.016627771295215865,0.8588302585495325,0.8730713577092679,0.014241099159735371,180,3428,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_07_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,7,107,0.1,classifier_head_only,0.9479519556513705,0.954111487526948,0.006159531875577495,0.8598444556295957,0.8652857666659804,0.005441311036384788,361,3247,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_07_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,7,107,0.1,full_model,0.9479519556513705,0.9728980597474592,0.024946104096088773,0.8598444556295957,0.8792236287333607,0.019379173103765024,361,3247,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_07_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,8,108,0.0,none,0.4430784361937546,0.4430784361937546,0.0,0.37944154813340925,0.37944154813340925,0.0,0,4067,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_08_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,8,108,0.01,classifier_head_only,0.4438648782911078,0.4520615996025832,0.008196721311475363,0.3803310517686876,0.38922878566967717,0.00889773390098958,41,4026,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_08_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,8,108,0.01,full_model,0.4438648782911078,0.6870342771982116,0.24316939890710382,0.3803310517686876,0.6660169917464217,0.2856859399777341,41,4026,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_08_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,8,108,0.05,classifier_head_only,0.4440993788819876,0.5033643892339544,0.05926501035196685,0.38075721760716624,0.4428286841298557,0.06207146652268947,203,3864,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_08_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,8,108,0.05,full_model,0.4440993788819876,0.9311594202898551,0.4870600414078675,0.38075721760716624,0.921886164570715,0.5411289469635487,203,3864,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_08_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,8,108,0.1,classifier_head_only,0.44316939890710383,0.6008196721311475,0.15765027322404368,0.37966144217806175,0.5512110491451617,0.17154960696709998,407,3660,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_08_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,8,108,0.1,full_model,0.44316939890710383,0.9554644808743169,0.5122950819672131,0.37966144217806175,0.9472994223221392,0.5676379801440774,407,3660,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_08_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,9,109,0.0,none,0.9213483146067416,0.9213483146067416,0.0,0.07992202729044834,0.07992202729044834,0.0,0,89,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_09_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,9,109,0.01,classifier_head_only,0.9204545454545454,0.9545454545454546,0.03409090909090917,0.07988165680473373,0.0813953488372093,0.001513692032475561,1,88,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_09_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,9,109,0.01,full_model,0.9204545454545454,1.0,0.07954545454545459,0.07988165680473373,0.08333333333333333,0.0034516765285995954,1,88,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_09_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,9,109,0.05,classifier_head_only,0.9294117647058824,0.9647058823529412,0.03529411764705881,0.08028455284552845,0.08183632734530938,0.0015517744997809307,4,85,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_09_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,9,109,0.05,full_model,0.9294117647058824,1.0,0.07058823529411762,0.08028455284552845,0.08333333333333333,0.0030487804878048808,4,85,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_09_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,9,109,0.1,classifier_head_only,0.925,0.9625,0.03749999999999998,0.08008658008658008,0.08174097664543524,0.001654396558855159,9,80,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_09_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_res,9,109,0.1,full_model,0.925,1.0,0.07499999999999996,0.08008658008658008,0.08333333333333333,0.003246753246753248,9,80,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_res\sequence\checkpoints\fold_09_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,1,101,0.0,none,0.8198244708311823,0.8198244708311823,0.0,0.8033829179479265,0.8033829179479265,0.0,0,3874,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_01_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,1,101,0.01,classifier_head_only,0.8200782268578879,0.8941329856584094,0.07405475880052148,0.803499435829463,0.8916844012059916,0.08818496537652853,39,3835,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_01_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,1,101,0.01,full_model,0.8200782268578879,0.9001303780964798,0.08005215123859188,0.803499435829463,0.8967586032865911,0.09325916745712803,39,3835,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_01_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,1,101,0.05,classifier_head_only,0.8203804347826087,0.8894021739130434,0.06902173913043474,0.8035477345750567,0.8873654385024866,0.08381770392742993,194,3680,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_01_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,1,101,0.05,full_model,0.8203804347826087,0.9301630434782608,0.10978260869565215,0.8035477345750567,0.9294230218325782,0.1258752872575215,194,3680,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_01_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,1,101,0.1,classifier_head_only,0.8199024949813594,0.8973329509607112,0.07743045597935183,0.8036816035655238,0.8972241972741498,0.09354259370862605,387,3487,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_01_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,1,101,0.1,full_model,0.8199024949813594,0.961284772010324,0.14138227702896466,0.8036816035655238,0.9595317626114706,0.1558501590459468,387,3487,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_01_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,2,102,0.0,none,0.7165932452276065,0.7165932452276065,0.0,0.7184193492790363,0.7184193492790363,0.0,0,4086,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_02_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,2,102,0.01,classifier_head_only,0.715698393077874,0.896168108776267,0.18046971569839299,0.7179538495165048,0.8853549239371565,0.16740107442065177,41,4045,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_02_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,2,102,0.01,full_model,0.715698393077874,0.9211372064276885,0.2054388133498145,0.7179538495165048,0.9109375533302564,0.19298370381375163,41,4045,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_02_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,2,102,0.05,classifier_head_only,0.7171561051004637,0.9165378670788253,0.19938176197836166,0.718875276141632,0.9091299836007831,0.19025470745915107,204,3882,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_02_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,2,102,0.05,full_model,0.7171561051004637,0.9572385368366821,0.24008243173621846,0.718875276141632,0.954551897178557,0.235676621036925,204,3882,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_02_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,2,102,0.1,classifier_head_only,0.7163448463421267,0.9165080228447103,0.20016317650258364,0.7161321856232772,0.9083730666374755,0.19224088101419834,409,3677,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_02_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,2,102,0.1,full_model,0.7163448463421267,0.9714441120478651,0.2550992657057384,0.7161321856232772,0.9677801592711871,0.2516479736479099,409,3677,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_02_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,3,103,0.0,none,0.9051500555761393,0.9051500555761393,0.0,0.6062441985771077,0.6062441985771077,0.0,0,2699,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_03_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,3,103,0.01,classifier_head_only,0.905688622754491,0.9019461077844312,-0.0037425149700598404,0.6068143329925685,0.6046013005941954,-0.002213032398373116,27,2672,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_03_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,3,103,0.01,full_model,0.905688622754491,0.9461077844311377,0.04041916167664672,0.6068143329925685,0.6288432209791407,0.02202888798657221,27,2672,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_03_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,3,103,0.05,classifier_head_only,0.907176287051482,0.8553042121684867,-0.05187207488299528,0.6077596539497886,0.585728487326523,-0.02203116662326554,135,2564,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_03_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,3,103,0.05,full_model,0.907176287051482,0.9594383775351014,0.052262090483619406,0.6077596539497886,0.6383346821564546,0.03057502820666602,135,2564,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_03_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,3,103,0.1,classifier_head_only,0.9065459036640593,0.8904899135446686,-0.01605599011939074,0.6073794727734517,0.6062436119789097,-0.0011358607945419763,270,2429,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_03_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,3,103,0.1,full_model,0.9065459036640593,0.9691230959242486,0.06257719226018932,0.6073794727734517,0.6448501224737501,0.03747064970029834,270,2429,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_03_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,4,104,0.0,none,0.8345403899721449,0.8345403899721449,0.0,0.6842163222453066,0.6842163222453066,0.0,0,3590,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_04_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,4,104,0.01,classifier_head_only,0.8356781091727631,0.8801350590883511,0.04445694991558802,0.6850310631773114,0.7310806220067562,0.046049558829444726,36,3554,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_04_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,4,104,0.01,full_model,0.8356781091727631,0.9189645469893079,0.08328643781654477,0.6850310631773114,0.7687701146248266,0.08373905144751514,36,3554,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_04_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,4,104,0.05,classifier_head_only,0.8357771260997068,0.9035190615835778,0.06774193548387097,0.6840882350254862,0.7561210841092832,0.07203284908379703,180,3410,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_04_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,4,104,0.05,full_model,0.8357771260997068,0.9712609970674487,0.13548387096774195,0.6840882350254862,0.8087892240117006,0.1247009889862144,180,3410,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_04_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,4,104,0.1,classifier_head_only,0.8359640978025379,0.9241720829464563,0.08820798514391837,0.6830503191968712,0.7740377517833407,0.09098743258646946,359,3231,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_04_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,4,104,0.1,full_model,0.8359640978025379,0.978644382544104,0.14268028474156613,0.6830503191968712,0.8148057636936135,0.13175544449674226,359,3231,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_04_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,5,105,0.0,none,0.8798202034539863,0.8798202034539863,0.0,0.8697300994053544,0.8697300994053544,0.0,0,4227,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_05_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,5,105,0.01,classifier_head_only,0.8795698924731182,0.8774193548387097,-0.0021505376344085336,0.8697624592518173,0.8698873708134226,0.00012491156160532313,42,4185,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_05_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,5,105,0.01,full_model,0.8795698924731182,0.9041816009557945,0.024611708482676242,0.8697624592518173,0.9028408911860025,0.03307843193418525,42,4185,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_05_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,5,105,0.05,classifier_head_only,0.8774900398406374,0.8939243027888446,0.016434262948207157,0.8674980455539324,0.8883042144584753,0.0208061689045429,211,4016,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_05_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,5,105,0.05,full_model,0.8774900398406374,0.93550796812749,0.058017928286852594,0.8674980455539324,0.9275804014257624,0.06008235587182997,211,4016,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_05_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,5,105,0.1,classifier_head_only,0.8764458464773922,0.9011566771819137,0.024710830704521514,0.8662073005971833,0.8962137478941429,0.03000644729695956,423,3804,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_05_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,5,105,0.1,full_model,0.8764458464773922,0.9576761303890642,0.08123028391167197,0.8662073005971833,0.9540343427452139,0.08782704214803061,423,3804,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_05_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,6,106,0.0,none,0.9265085095410005,0.9265085095410005,0.0,0.8460023414510283,0.8460023414510283,0.0,0,3878,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_06_best.pt,ok
pamap2,acc16_hr,loso,deep,improved_gnn_lstm_attn_adj_resbn,6,106,0.01,classifier_head_only,0.9270643396717896,0.9080489710862204,-0.01901536858556918,0.8462385022630076,0.8512617121552132,0.005023209892205616,39,3839,results\canonical_protocol_only_v3\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm_attn_adj_resbn\sequence\checkpoints\fold_06_best.pt,ok
