Dataset,Subject,Calibration_Percentage,Fine_Tuning_Strategy,Model,Uncalibrated_Accuracy,Calibrated_Accuracy,Accuracy_Improvement,Uncalibrated_Macro_F1,Calibrated_Macro_F1,Macro_F1_Improvement
pamap2,102,0.1,classifier_head_only,Flatten_LSTM,0.7647058823529411,0.7934782608695652,0.028772378516624,0.6789195761356023,0.6932326706718834,0.0143130945362811
pamap2,102,0.1,full_model,Flatten_LSTM,0.7647058823529411,0.8260869565217391,0.061381074168798,0.6789195761356023,0.7623671114083189,0.0834475352727166
pamap2,103,0.0,none,Flatten_LSTM,0.7703703703703704,0.7703703703703704,0.0,0.6174145415742054,0.6174145415742054,0.0
pamap2,103,0.01,classifier_head_only,Flatten_LSTM,0.7703703703703704,0.7761194029850746,0.0057490326147042,0.6174145415742054,0.6216250678899949,0.0042105263157895
pamap2,103,0.01,full_model,Flatten_LSTM,0.7703703703703704,0.7985074626865671,0.0281370923161967,0.6174145415742054,0.8036422043564901,0.1862276627822847
pamap2,103,0.05,classifier_head_only,Flatten_LSTM,0.7703703703703704,0.7829457364341085,0.0125753660637381,0.6174145415742054,0.6952681522061727,0.0778536106319672
pamap2,103,0.05,full_model,Flatten_LSTM,0.7703703703703704,0.5891472868217055,-0.1812230835486649,0.6174145415742054,0.4791860143499488,-0.1382285272242566
pamap2,103,0.1,classifier_head_only,Flatten_LSTM,0.7703703703703704,0.7868852459016393,0.0165148755312689,0.6174145415742054,0.7007018776817933,0.0832873361075878
pamap2,103,0.1,full_model,Flatten_LSTM,0.7703703703703704,0.5327868852459017,-0.2375834851244687,0.6174145415742054,0.4859508933227449,-0.1314636482514604
pamap2,104,0.0,none,Flatten_LSTM,0.8044692737430168,0.8044692737430168,0.0,0.6907329387879672,0.6907329387879672,0.0
pamap2,104,0.01,classifier_head_only,Flatten_LSTM,0.8044692737430168,0.8033707865168539,-0.0010984872261629,0.6907329387879672,0.689650687705716,-0.0010822510822511
pamap2,104,0.01,full_model,Flatten_LSTM,0.8044692737430168,0.7808988764044944,-0.0235703973385223,0.6907329387879672,0.6941636226579986,0.0034306838700314
pamap2,104,0.05,classifier_head_only,Flatten_LSTM,0.8044692737430168,0.8128654970760234,0.0083962233330066,0.6907329387879672,0.765806584449032,0.0750736456610648
pamap2,104,0.05,full_model,Flatten_LSTM,0.8044692737430168,0.8070175438596491,0.0025482701166322,0.6907329387879672,0.7452588608721274,0.0545259220841602
pamap2,104,0.1,classifier_head_only,Flatten_LSTM,0.8044692737430168,0.8271604938271605,0.0226912200841437,0.6907329387879672,0.7062690404764822,0.015536101688515
pamap2,104,0.1,full_model,Flatten_LSTM,0.8044692737430168,0.9012345679012346,0.0967652941582177,0.6907329387879672,0.8154302932558098,0.1246973544678426
pamap2,105,0.0,none,Flatten_LSTM,0.7867298578199052,0.7867298578199052,0.0,0.7765325329843596,0.7765325329843596,0.0
pamap2,105,0.01,classifier_head_only,Flatten_LSTM,0.7867298578199052,0.7799043062200957,-0.0068255515998095,0.7765325329843596,0.7697312625961327,-0.0068012703882269
pamap2,105,0.01,full_model,Flatten_LSTM,0.7867298578199052,0.6698564593301436,-0.1168733984897616,0.7765325329843596,0.6837538147652489,-0.0927787182191107
pamap2,105,0.05,classifier_head_only,Flatten_LSTM,0.7867298578199052,0.8059701492537313,0.0192402914338261,0.7765325329843596,0.8025449019976562,0.0260123690132965
pamap2,105,0.05,full_model,Flatten_LSTM,0.7867298578199052,0.8656716417910447,0.0789417839711394,0.7765325329843596,0.859682631018838,0.0831500980344783
pamap2,105,0.1,classifier_head_only,Flatten_LSTM,0.7867298578199052,0.8052631578947368,0.0185333000748315,0.7765325329843596,0.7951746412637918,0.0186421082794321
pamap2,105,0.1,full_model,Flatten_LSTM,0.7867298578199052,0.8947368421052632,0.1080069842853579,0.7765325329843596,0.8857571924725107,0.109224659488151
pamap2,106,0.0,none,Flatten_LSTM,0.7927461139896373,0.7927461139896373,0.0,0.7505286264664925,0.7505286264664925,0.0
