Dataset,Subject,Calibration_Percentage,Fine_Tuning_Strategy,Model,Uncalibrated_Accuracy,Calibrated_Accuracy,Accuracy_Improvement,Uncalibrated_Macro_F1,Calibrated_Macro_F1,Macro_F1_Improvement
hhar,f,0.1,classifier_head_only,Improved_GNN_LSTM,0.476,0.52,0.04400000000000004,0.4335431922623219,0.5195373505215252,0.08599415825920326
hhar,f,0.1,full_model,Improved_GNN_LSTM,0.476,0.5822222222222222,0.10622222222222222,0.4335431922623219,0.5559931108318205,0.12244991856949855
hhar,g,0.0,none,Improved_GNN_LSTM,0.6,0.6,0.0,0.5278035794018929,0.5278035794018929,0.0
hhar,g,0.01,classifier_head_only,Improved_GNN_LSTM,0.6,0.5818181818181818,-0.018181818181818188,0.5278035794018929,0.49948363730000583,-0.028319942101887097
hhar,g,0.01,full_model,Improved_GNN_LSTM,0.6,0.6383838383838384,0.03838383838383841,0.5278035794018929,0.5404828026950789,0.012679223293185937
hhar,g,0.05,classifier_head_only,Improved_GNN_LSTM,0.6,0.5768421052631579,-0.023157894736842044,0.5278035794018929,0.49815262122025405,-0.029650958181638876
hhar,g,0.05,full_model,Improved_GNN_LSTM,0.6,0.6989473684210527,0.09894736842105267,0.5278035794018929,0.6269441600183875,0.09914058061649456
hhar,g,0.1,classifier_head_only,Improved_GNN_LSTM,0.6,0.58,-0.020000000000000018,0.5278035794018929,0.4921568421749521,-0.03564673722694084
hhar,g,0.1,full_model,Improved_GNN_LSTM,0.6,0.7066666666666667,0.10666666666666669,0.5278035794018929,0.6265351826283462,0.09873160322645325
hhar,h,0.0,none,Improved_GNN_LSTM,0.512,0.512,0.0,0.46256762410150065,0.46256762410150065,0.0
hhar,h,0.01,classifier_head_only,Improved_GNN_LSTM,0.512,0.47878787878787876,-0.03321212121212125,0.46256762410150065,0.3919543737070537,-0.07061325039444694
hhar,h,0.01,full_model,Improved_GNN_LSTM,0.512,0.5272727272727272,0.015272727272727216,0.46256762410150065,0.48175477549170725,0.019187151390206603
hhar,h,0.05,classifier_head_only,Improved_GNN_LSTM,0.512,0.4905263157894737,-0.02147368421052631,0.46256762410150065,0.41306719120060187,-0.04950043290089878
hhar,h,0.05,full_model,Improved_GNN_LSTM,0.512,0.5410526315789473,0.02905263157894733,0.46256762410150065,0.5132260896412847,0.05065846553978404
hhar,h,0.1,classifier_head_only,Improved_GNN_LSTM,0.512,0.48444444444444446,-0.027555555555555555,0.46256762410150065,0.4020293118602039,-0.06053831224129674
hhar,h,0.1,full_model,Improved_GNN_LSTM,0.512,0.6311111111111111,0.11911111111111106,0.46256762410150065,0.5824398947974981,0.11987227069599748
