feature,importance
hand_gyro_y_max,1.337753437335871e-05
ankle_acc16_z_std,1.337753437335871e-05
hand_acc16_z_slope,1.337753437335871e-05
ankle_acc16_y_kurtosis,1.337753437335871e-05
heart_rate_mad,0.0
chest_acc16_y_rms,0.0
chest_gyro_x_rms,0.0
chest_gyro_y_rms,0.0
ankle_acc16_y_mad,0.0
heart_rate_fft_argmax,0.0
ankle_gyro_x_fft_argmax,0.0
hand_gyro_y_mad,0.0
ankle_acc16_z_fft_argmax,0.0
hand_gyro_z_mean,0.0
chest_gyro_x_mean,0.0
ankle_acc16_y_fft_argmax,0.0
chest_gyro_z_rms,0.0
hand_gyro_z_energy,0.0
hand_gyro_y_energy,0.0
ankle_gyro_z_kurtosis,0.0
chest_gyro_y_kurtosis,0.0
chest_acc16_x_kurtosis,0.0
chest_acc16_y_kurtosis,0.0
ankle_gyro_z_iqr,0.0
heart_rate_iqr,0.0
hand_acc16_y_iqr,0.0
ankle_gyro_x_kurtosis,0.0
chest_gyro_x_kurtosis,0.0
hand_gyro_y_fft_energy,0.0
hand_gyro_y_slope,0.0
hand_gyro_x_slope,0.0
hand_acc16_x_slope,0.0
chest_acc16_z_slope,0.0
hand_gyro_z_std,0.0
hand_gyro_y_std,0.0
ankle_gyro_y_slope,0.0
hand_gyro_x_fft_argmax,0.0
hand_acc16_x_fft_argmax,0.0
ankle_gyro_y_std,0.0
hand_acc16_z_fft_argmax,0.0
hand_acc16_y_fft_argmax,0.0
hand_gyro_y_fft_argmax,0.0
chest_gyro_z_fft_argmax,0.0
ankle_acc16_x_fft_argmax,0.0
chest_gyro_x_fft_argmax,0.0
chest_acc16_x_fft_argmax,0.0
chest_acc16_y_fft_argmax,0.0
chest_gyro_y_fft_argmax,0.0
chest_gyro_z_entropy,0.0
