dataset,model,eval_unit,fold,test_subject,validation_subject,best_epoch,last_epoch,early_stop_metric,early_stop_mode,train_loss_at_best,val_loss_at_best,train_acc_at_best,val_acc_at_best,train_macro_f1_at_best,val_macro_f1_at_best,test_acc,test_macro_f1,test_balanced_accuracy,train_val_loss_gap_at_best,train_val_acc_gap_at_best,train_val_macro_f1_gap_at_best,val_test_macro_f1_gap,val_macro_f1_drop_best_to_last,overfit_risk_score,overfit_flag_f1_gap_gt_0_15,overfit_flag_val_drop_gt_0_10,overfit_flag_val_test_gap_gt_0_15,artifact_dir
pamap2,gnn_lstm,sequence,2,102,103,23,30,val_macro_f1,max,0.1394225620194744,0.6060284548697882,0.956885098358548,0.8844016302334198,0.9551159522772238,0.5918872648613505,0.819627998042095,0.7989144032666706,0.8034977597517069,0.4666058928503138,0.0724834681251281,0.3632286874158733,-0.2070271384053201,0.0014660827912412,0.3646947702071146,True,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_lstm\sequence
pamap2,gnn_lstm,sequence,3,103,104,4,12,val_macro_f1,max,0.4656014839633052,0.4720695134615499,0.8504343447060305,0.8696378830083565,0.8367025787482641,0.7252103654061725,0.8384586884031122,0.5554881308131792,0.8212690190408941,0.0064680294982447,-0.019203538302326,0.1114922133420917,0.1697222345929933,0.0825011556244992,0.3637156035595842,False,False,True,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_lstm\sequence
pamap2,gnn_lstm,sequence,4,104,105,13,21,val_macro_f1,max,0.2648175267291269,0.4677783780300962,0.9174476480875297,0.8455169150697894,0.915893000153696,0.8139605905101331,0.8782729805013928,0.729467268811375,0.8819503819216774,0.2029608513009693,0.0719307330177402,0.1019324096435627,0.0844933216987581,0.0404512728810148,0.2268770042233356,False,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_lstm\sequence
pamap2,gnn_lstm,sequence,5,105,106,4,12,val_macro_f1,max,0.4746642217817849,0.4979894970797767,0.8536773724617271,0.8602372356884992,0.8453506977634905,0.7792882124139294,0.8351076413532056,0.7885538455731798,0.7812821512247918,0.0233252752979917,-0.006559863226772,0.066062485349561,-0.0092656331592503,0.0117304735354079,0.0777929588849689,False,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_lstm\sequence
pamap2,gnn_lstm,sequence,6,106,107,3,11,val_macro_f1,max,0.6125199081578327,0.5420334990695945,0.7957758925415341,0.8558758314855875,0.7735966074891355,0.7670030850552298,0.7741103661681279,0.6776872493627146,0.6876432260962703,-0.0704864090882382,-0.0600999389440534,0.0065935224339056,0.0893158356925152,0.0016690018740762,0.0975783600004971,False,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_lstm\sequence
pamap2,gnn_lstm,sequence,7,107,108,3,11,val_macro_f1,max,0.5201889053043535,1.0614291496349548,0.8391926213073119,0.6656011802311286,0.8134772628760037,0.6195641609312313,0.9104767184035476,0.8186721807758102,0.8777095240780384,0.5412402443306014,0.1735914410761833,0.1939131019447724,-0.1991080198445788,0.14166285770196,0.3355759596467324,True,True,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_lstm\sequence
pamap2,gnn_lstm,sequence,8,108,109,8,16,val_macro_f1,max,0.3157192256002321,0.414756073124623,0.9069409136430168,0.9101123595505618,0.903928386645438,0.0794117647058823,0.4900417998524711,0.412418538099508,0.4795797198027423,0.0990368475243909,-0.003171445907545,0.8245166219395557,-0.3330067733936256,0.0031922525107603,0.827708874450316,True,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_lstm\sequence
pamap2,gnn_lstm,sequence,9,109,101,7,15,val_macro_f1,max,0.3235469980532479,0.8541895336075794,0.9023513668514624,0.7707795560144554,0.8921961212440563,0.7627364807453985,0.5842696629213483,0.0614657210401891,0.5842696629213483,0.5306425355543316,0.131571810837007,0.1294596404986578,0.7012707597052094,0.0061488293045705,0.8368792295084377,False,False,True,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\gnn_lstm\sequence
pamap2,improved_gnn_lstm,sequence,1,101,102,3,11,val_macro_f1,max,0.1953110331199543,0.5598066687345509,0.944850618286849,0.8783651492902594,0.9402110279642832,0.866408055637739,0.8306659783169851,0.825261526589037,0.8429485635018236,0.3644956356145965,0.0664854689965895,0.073802972326544,0.041146529048702,0.2887266851578465,0.4036761865330927,False,True,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm\sequence
pamap2,improved_gnn_lstm,sequence,2,102,103,8,16,val_macro_f1,max,0.1264803565341543,0.2391659901665886,0.962928041829169,0.9429418303075212,0.9595342330632975,0.628421409684298,0.7887909936368086,0.7878292262187062,0.8105564619557742,0.1126856336324343,0.0199862115216477,0.3311128233789995,-0.1594078165344081,0.0030827903957241,0.3341956137747236,True,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm\sequence
pamap2,improved_gnn_lstm,sequence,3,103,104,4,12,val_macro_f1,max,0.1946975120733595,0.2671262689094347,0.944185656133283,0.9267409470752088,0.9405382589844412,0.7714237689343283,0.927010003705076,0.6210468991663679,0.9193989413651178,0.0724287568360751,0.017444709058074,0.1691144900501129,0.1503768697679603,0.1468398474200409,0.4663312072381143,True,True,True,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm\sequence
pamap2,improved_gnn_lstm,sequence,4,104,105,9,17,val_macro_f1,max,0.0996829337627063,0.497580463340691,0.9706739608089324,0.9030044949136504,0.9678894808335948,0.8976361884966612,0.822841225626741,0.6776950005809929,0.8321692275530985,0.3978975295779847,0.067669465895282,0.0702532923369336,0.2199411879156683,0.0021621928966959,0.2923566731492979,False,False,True,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm\sequence
pamap2,improved_gnn_lstm,sequence,5,105,106,2,10,val_macro_f1,max,0.286113180961699,0.3729860689222059,0.9247262980965792,0.8989169675090253,0.9179524935410192,0.8282170828611708,0.8854979891175775,0.8731525218831547,0.8821851774939325,0.0868728879605069,0.0258093305875539,0.0897354106798483,-0.0449354390219839,0.0149424885480824,0.1046778992279308,False,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm\sequence
pamap2,improved_gnn_lstm,sequence,6,106,107,18,26,val_macro_f1,max,0.066342159044511,0.1901669032340134,0.9796747967479674,0.9614745011086474,0.9791832929210972,0.8697947267688546,0.9528107271789582,0.868625531797988,0.8693213365601311,0.1238247441895023,0.01820029563932,0.1093885661522425,0.0011691949708666,0.0495032285215476,0.1600609896446568,False,False,False,results\canonical_protocol_only\core_comparison\pamap2\acc16_hr\overlapping\loso\deep\pamap2\improved_gnn_lstm\sequence
