feature,importance
ankle_gyro_y_slope,0.0003660212659202903
hand_gyro_x_fft_argmax,0.00036057225680828604
chest_gyro_y_slope,0.0003603374956912869
chest_acc16_z_slope,0.0003591325551608151
hand_gyro_y_kurtosis,0.000356419475381486
hand_gyro_y_skew,0.0003554118691652501
chest_acc16_x_slope,0.000339321985349693
ankle_acc16_y_slope,0.0003382816360793908
hand_acc16_x_slope,0.0003378826981056264
chest_gyro_y_skew,0.0003353158060852474
hand_gyro_z_slope,0.00033002843281677944
hand_acc16_z_slope,0.00032876432306984865
hand_acc16_y_slope,0.0003266701643560007
ankle_acc16_z_slope,0.00031027348294381294
ankle_gyro_x_slope,0.00030421263418656524
hand_gyro_x_slope,0.00028314929239158133
hand_gyro_z_fft_argmax,0.0002634901248774162
ankle_gyro_y_fft_argmax,0.00025696274252980767
chest_acc16_z_fft_argmax,0.00023193441611329602
hand_gyro_y_fft_argmax,0.00015161216845872532
ankle_gyro_z_fft_argmax,0.0001329857035588431
chest_acc16_x_fft_argmax,0.00013246081133758266
hand_acc16_z_fft_argmax,8.619046639640766e-05
hand_acc16_x_fft_argmax,3.598586589681856e-05
hand_acc16_y_fft_argmax,3.4989775357836705e-05
ankle_acc16_z_fft_argmax,2.0287911077963148e-05
chest_acc16_y_fft_argmax,1.7759876726359017e-06
ankle_acc16_x_fft_argmax,1.1852470072099126e-06
